("", [51])
("dingdong", [1])
("dinner", [52])
("dinners", [1])
("dinnertime", [6])
("diomed", [30])
("diomedes", [75])
("diomeds", [2])
("dion", [11])
("dionyza", [32])
("dire", [3])
("direct", [15])
("directed", [7])
("directing", [1])
("direction", [7])
("directive", [1])
("directly", [7])
("directs", [1])
("direful", [1])
("dirt", [5])
("dirtrotten", [1])
("dirty", [3])
("dis", [1])
("disable", [1])
("disabled", [2])
("disabling", [1])
("disannul", [1])
("disappears", [1])
("disarm", [2])
("disarmeth", [1])
("disaster", [5])
("disasters", [1])
("disburse", [1])
("disbursed", [1])
("discard", [2])
("discarded", [1])
("discase", [2])
("discern", [3])
("discharge", [16])
("discharged", [5])
("discharging", [1])
("discipled", [1])
("discipline", [3])
("disciplined", [1])
("disclose", [1])
("disclosed", [3])
("discomfited", [1])
("discomfort", [1])
("discontent", [4])
("discontenting", [1])
("discontinue", [1])
("discontinued", [1])
("discord", [7])
("discourse", [29])
("discoursed", [1])
("discourses", [2])
("discourtesy", [1])
("discover", [15])
("discoverd", [4])
("discovered", [6])
("discoveries", [3])
("discovering", [1])
("discovers", [5])
("discovery", [5])
("discredit", [3])
("discredited", [1])
("discredits", [1])
("discreet", [2])
("discreetly", [2])
("discretion", [18])
("discretions", [2])
("discuss", [2])
("disdain", [16])
("disdaind", [3])
("disdained", [1])
("disdainful", [6])
("disdainfully", [1])
("disdaining", [1])
("disdains", [2])
("disdainst", [1])
("disease", [8])
("diseased", [2])
("diseasemy", [1])
("diseases", [9])
("disedged", [1])
("disfigure", [5])
("disfurnish", [1])
("disgorge", [2])
("disgorges", [1])
("disgrace", [14])
("disgraced", [4])
("disgraces", [1])
("disguise", [14])
("disguised", [26])
("disguiser", [1])
("disguises", [1])
("dish", [21])
("dishclout", [1])
("dishd", [1])
("dishes", [5])
("dishonest", [10])
("dishonestly", [2])
("dishonesty", [4])
("dishonour", [13])
("dishonourd", [4])
("dishonoured", [1])
("dishorn", [1])
("disjunction", [1])
("dislike", [6])
("disliken", [1])
("dislikest", [2])
("disloyal", [6])
("disloyalty", [2])
("dismal", [2])
("dismantle", [1])
("dismaskd", [1])
("dismay", [4])
("dismayd", [3])
("dismayed", [1])
("dismes", [1])
("dismiss", [4])
("dismissd", [2])
("dismissed", [1])
("dismission", [1])
("dismount", [1])
("disobedience", [5])
("disobedient", [1])
("disobey", [1])
("disorbd", [1])
("disorder", [1])
("disordered", [1])
("disorders", [2])
("disparage", [2])
("disparagement", [1])
("disparagements", [1])
("dispatch", [23])
("dispatchd", [4])
("dispatched", [3])
("dispensation", [1])
("dispense", [4])
("dispenses", [1])
("disperse", [1])
("dispersed", [3])
("dispersedly", [1])
("displace", [1])
("display", [1])
("displayd", [3])
("displayed", [1])
("displease", [2])
("displeased", [3])
("displeasure", [19])
("displeasures", [2])
("dispose", [7])
("disposed", [13])
("disposer", [2])
("disposers", [1])
("disposition", [20])
("dispositions", [2])
("dispossess", [1])
("dispossessing", [1])
("dispraise", [3])
("dispraising", [1])
("disproportiond", [1])
("disproved", [1])
("disprovest", [1])
("disputable", [1])
("dispute", [1])
("disputes", [1])
("disputest", [1])
("disquiet", [2])
("disrobe", [1])
("diss", [1])
("dissemble", [4])
("dissembled", [1])
("dissembler", [1])
("dissembling", [9])
("dissembly", [1])
("dissension", [1])
("dissever", [1])
("disseverd", [1])
("dissolute", [1])
("dissolutely", [2])
("dissolution", [2])
("dissolve", [2])
("dissolved", [4])
("dissolves", [1])
("dissuade", [5])
("dissuaded", [1])
("distaff", [2])
("distaffs", [1])
("distains", [1])
("distance", [9])
("distant", [4])
("distaste", [2])
("distasted", [1])
("distemper", [6])
("distemperature", [2])
("distemperatures", [1])
("distemperd", [3])
("distempered", [1])
("distil", [2])
("distillation", [1])
("distilld", [3])
("distilled", [2])
("distinct", [3])
("distinction", [8])
("distinctly", [2])
("distinguish", [2])
("distinguishd", [2])
("distinguishment", [1])
("distract", [2])
("distracted", [6])
("distractedly", [1])
("distraction", [7])
("distractions", [1])
("distracts", [1])
("distress", [5])
("distressd", [1])
("distressed", [3])
("distrust", [1])
("disturb", [2])
("disturbances", [1])
("disturbd", [3])
("disturbed", [1])
("disunite", [1])
("disvalued", [1])
("disvouched", [1])
("ditch", [1])
("ditchd", [1])
("ditches", [1])
("ditties", [1])
("ditty", [3])
("diurnal", [1])
("dive", [1])
("divers", [9])
("diversity", [1])
("divert", [2])
("diverted", [2])
("dives", [1])
("dividable", [1])
("divide", [7])
("divided", [3])
("divides", [2])
("divination", [2])
("divine", [24])
("divineness", [1])
("diviner", [1])
("divines", [1])
("divinest", [1])
("divinity", [5])
("division", [5])
("divorce", [6])
("divorced", [1])
("divulge", [1])
("divulged", [3])
("dizy", [1])
("dizzy", [1])
("do", [1622])
("dobbin", [1])
("dobbins", [1])
("dockd", [1])
("docks", [1])
("doctor", [127])
("doctors", [7])
("doctrine", [5])
("doe", [4])
("doer", [1])
("doers", [4])
("does", [146])
("doest", [2])
("doff", [2])
("dog", [45])
("dogapes", [1])
("dogberry", [59])
("dogfox", [1])
("doggd", [1])
("dogged", [2])
("doghole", [1])
("dogs", [12])
("dogweary", [1])
("doin", [1])
("doing", [33])
("doings", [2])
("doit", [3])
("dole", [7])
("doleful", [2])
("dollar", [1])
("dolour", [2])
("dolours", [3])
("dolphin", [1])
("dolphins", [2])
("dolts", [1])
("domestic", [1])
("dominator", [1])
("domine", [2])
("domineer", [1])
("domineering", [1])
("dominical", [1])
("dominion", [1])
("dominions", [1])
("domost", [1])
("don", [325])
("donation", [2])
("done", [239])
("donet", [5])
("dong", [2])
("doom", [5])
("doomd", [2])
("dooms", [1])
("doomsday", [2])
("door", [56])
("doorkeeper", [2])
("doors", [24])
("dorcas", [14])
("doreus", [1])
("doricles", [4])
("dormouse", [1])
("dorothy", [1])
("dos", [1])
("dost", [137])
("dot", [37])
("dotage", [3])
("dotard", [3])
("dotards", [1])
("dote", [18])
("doters", [1])
("dotes", [5])
("doth", [338])
("doting", [4])
("double", [27])
("doubled", [1])
("doubledealer", [2])
("doubledealing", [1])
("doublemeaning", [1])
("doubleness", [1])
("doubler", [1])
("doublet", [15])
("doubleto", [1])
("doublets", [1])
("doubling", [3])
("doubly", [3])
("doubt", [62])
("doubted", [3])
("doubtful", [8])
("doubtfully", [2])
("doubting", [1])
("doubtless", [1])
("doubts", [5])
("dough", [2])
("doughy", [1])
("dout", [1])
("dove", [9])
("dovedrawn", [1])
("doves", [4])
("dowager", [2])
("dower", [9])
("dowery", [1])
("dowle", [1])
("down", [214])
("downright", [5])
("downward", [2])
("dowry", [14])
("dowsabel", [1])
("doxy", [1])
("dozen", [9])
("drab", [4])
("drabs", [1])
("draff", [1])
("drag", [1])
("draggd", [1])
("dragon", [1])
("dragons", [3])
("draind", [1])
("dram", [10])
("drank", [1])
("draught", [5])
("draughtoxen", [1])
("drave", [2])
("draw", [76])
("drawer", [1])
("drawest", [1])
("draweth", [2])
("drawing", [8])
("drawling", [1])
("drawn", [34])
("draws", [17])
("drayman", [1])
("dread", [15])
("dreadful", [17])
("dreadfully", [1])
("dreading", [1])
("dreads", [1])
("dream", [54])
("dreamd", [9])
("dreamed", [2])
("dreaming", [5])
("dreams", [16])
("dreamshow", [1])
("dreamt", [1])
("dreg", [1])
("dregs", [3])
("drenched", [1])
("dress", [10])
("dressd", [3])
("dressed", [5])
("dresser", [1])
("dressings", [1])
("drest", [2])
("drew", [15])
("dribbling", [1])
("dried", [8])
("drift", [6])
("drily", [1])
("drink", [50])
("drinking", [11])
("drinkings", [1])
("drinks", [7])
("drive", [11])
("driven", [8])
("drives", [5])
("drivest", [1])
("driving", [3])
("drizzled", [1])
("drizzles", [1])
("drollery", [1])
("dromio", [219])
("dromios", [1])
("drone", [2])
("drones", [2])
("droop", [2])
("droopd", [1])
("drooping", [2])
("drop", [34])
("dropheir", [1])
("droppd", [4])
("dropped", [2])
("droppeth", [1])
("dropping", [2])
("drops", [16])
("dropsied", [1])
("dropsy", [1])
("dross", [3])
("drouth", [1])
("drove", [2])
("drovier", [1])
("drown", [14])
("drownd", [9])
("drowned", [17])
("drowning", [5])
("drowns", [2])
("drowsiness", [1])
("drowsy", [7])
("drudge", [5])
("drug", [4])
("drugdamnd", [1])
("drugs", [2])
("drum", [25])
("drumble", [1])
("drumming", [1])
("drums", [3])
("drunk", [32])
("drunkard", [8])
("drunkards", [3])
("drunken", [12])
("drunkenly", [1])
("drunkenness", [3])
("dry", [29])
("drybeaten", [1])
("dryfoot", [1])
("du", [2])
("dubbed", [1])
("ducat", [3])
("ducats", [48])
("ducdame", [4])
("duchess", [3])
("duck", [6])
("ducks", [2])
("due", [33])
("duello", [2])
("dues", [1])
("dugs", [1])
("duke", [545])
("dukedom", [12])
("dukes", [32])
("dulcet", [6])
("dulche", [1])
("dull", [53])
("dullard", [1])
("duller", [3])
("dullest", [2])
("dulleyed", [2])
("dulling", [1])
("dully", [1])
("dulness", [2])
("duly", [3])
("dulzura", [1])
("dumain", [75])
("dumb", [15])
("dumbdiscoursive", [1])
("dumbly", [1])
("dumbness", [3])
("dumbs", [1])
("dumbshow", [2])
("dumps", [2])
("dun", [3])
("dungeon", [2])
("dungeons", [1])
("dunghill", [3])
("dunghills", [1])
("dungy", [1])
("durance", [5])
("during", [5])
("durst", [18])
("dusky", [1])
("dust", [16])
("dusty", [1])
("dutch", [2])
("dutchman", [4])
("dutchmans", [1])
("duteous", [2])
("duties", [3])
("dutiful", [1])
("duty", [49])
("dutywhat", [1])
("dwarf", [3])
("dwarfish", [1])
("dwell", [16])
("dwelling", [5])
("dwellingplace", [1])
("dwells", [11])
("dwelt", [2])
("dye", [1])
("dyed", [1])
("dying", [9])
("e", [5])
("each", [75])
("eagerness", [1])
("eagle", [10])
("eagles", [3])
("eaglesighted", [1])
("eaning", [2])
("eanlings", [1])
("ear", [86])
("earas", [1])
("eardeafening", [1])
("earl", [3])
("earlier", [2])
("earliest", [2])
("earls", [1])
("early", [17])
("earn", [2])
("earnd", [1])
("earned", [4])
("earnest", [15])
("earnestly", [4])
("ears", [71])
("earth", [76])
("earthd", [1])
("earthlier", [1])
("earthly", [14])
("earthquake", [3])
("earthquakes", [1])
("earths", [5])
("earthvexing", [1])
("earthy", [1])
("earthygross", [1])
("earwax", [1])
("ease", [12])
("eases", [1])
("easier", [5])
("easiest", [1])
("easiliest", [1])
("easily", [13])
("easing", [1])
("east", [11])
("eastern", [3])
("easy", [21])
("eat", [65])
("eaten", [9])
("eater", [2])
("eating", [3])
("eats", [9])
("eaves", [2])
("ebb", [4])
("ebbd", [1])
("ebbing", [2])
("ebbs", [2])
("eboncoloured", [1])
("ebony", [3])
("eche", [1])
("echo", [4])
("echoes", [1])
("ecstasy", [4])
("edge", [15])
("edict", [5])
("edifice", [2])
("edified", [1])
("edifies", [1])
("edition", [1])
("educate", [1])
("education", [7])
("edward", [1])
("eeds", [1])
("eel", [4])
("eels", [1])
("een", [7])
("eer", [42])
("eerremaining", [1])
("effect", [26])
("effected", [4])
("effectless", [1])
("effects", [10])
("effectual", [1])
("effeminate", [2])
("effigies", [1])
("effusion", [1])
("eftest", [1])
("eftsoons", [1])
("egeus", [15])
("egg", [4])
("eggs", [4])
("eggshells", [1])
("eglantine", [2])
("egregious", [2])
("egress", [1])
("egypt", [2])
("egyptian", [2])
("egyptians", [1])
("eight", [13])
("eighteen", [2])
("either", [77])
("eithers", [1])
("eke", [6])
("elbow", [42])
("elbows", [3])
("eld", [3])
("elder", [17])
("elders", [1])
("eldest", [12])
("eldst", [1])
("elected", [3])
("election", [9])
("elegancy", [1])
("elegies", [1])
("element", [5])
("elements", [8])
("elephant", [6])
("elevated", [1])
("eleven", [15])
("elf", [1])
("ell", [1])
("elm", [2])
("eloquence", [3])
("eloquent", [1])
("else", [169])
("elsewhere", [3])
("elves", [7])
("elysium", [2])
("em", [40])
("embarkd", [2])
("embarked", [1])
("embarks", [1])
("embassage", [3])
("embassies", [1])
("embassy", [6])
("embattled", [1])
("embellished", [1])
("embereves", [1])
("emblem", [1])
("embodied", [1])
("emboldend", [2])
("embossd", [1])
("embossed", [2])
("embowelld", [1])
("embrace", [27])
("embraced", [9])
("embracement", [2])
("embracements", [4])
("embraces", [4])
("embracing", [3])
("embrasures", [1])
("embroidery", [1])
("emerald", [1])
("emilia", [9])
("eminence", [2])
("eminent", [4])
("emmence", [1])
("emmew", [1])
("empale", [1])
("emperor", [7])
("emperors", [2])
("empery", [1])
("empire", [4])
("empirics", [1])
("employ", [11])
("employd", [6])
("employed", [1])
("employer", [1])
("employment", [9])
("employments", [1])
("empoison", [1])
("empress", [1])
("empties", [1])
("emptiness", [1])
("empty", [20])
("emptying", [1])
("emulate", [1])
("emulation", [5])
("emulator", [1])
("emulous", [4])
("enact", [1])
("enacted", [1])
("enamelld", [1])
("enamelled", [1])
("enamourd", [2])
("enamoured", [1])
("encertainties", [1])
("enchafed", [1])
("enchant", [1])
("enchanted", [3])
("enchanting", [3])
("enchantingly", [1])
("enchantment", [2])
("enchants", [2])
("encircle", [1])
("enclosed", [2])
("encompassed", [1])
("encounter", [24])
("encounterd", [2])
("encountered", [3])
("encounterers", [1])
("encountering", [1])
("encounters", [4])
("encourage", [3])
("encouragement", [1])
("end", [127])
("endanger", [1])
("endeavor", [2])
("endeavors", [1])
("endeavour", [7])
("endeavours", [4])
("ended", [16])
("ending", [4])
("endings", [1])
("endless", [2])
("endowd", [1])
("endowed", [1])
("endowments", [3])
("endows", [1])
("ends", [17])
("endue", [1])
("endued", [1])
("endurance", [2])
("endure", [22])
("endured", [9])
("endurest", [1])
("enduring", [1])
("endwhat", [1])
("endymion", [1])
("enemies", [14])
("enemy", [44])
("enemys", [2])
("enfeebles", [1])
("enfold", [1])
("enfoldings", [1])
("enforce", [11])
("enforced", [10])
("enforcement", [2])
("enforcest", [1])
("enfranchise", [1])
("enfranchised", [2])
("enfreed", [1])
("enfreedoming", [1])
("engage", [1])
("engaged", [9])
("engaging", [1])
("engenderd", [2])
("engendering", [1])
("engenders", [2])
("engilds", [1])
("engine", [3])
("enginer", [1])
("engines", [1])
("england", [9])
("english", [14])
("englished", [1])
("englishman", [2])
("engrossed", [1])
("engrossest", [1])
("enigma", [2])
("enigmatical", [1])
("enjoin", [2])
("enjoind", [4])
("enjoined", [1])
("enjoineth", [1])
("enjoy", [13])
("enjoyd", [1])
("enjoyed", [3])
("enjoying", [3])
("enjoys", [1])
("enkindled", [1])
("enlard", [1])
("enlarge", [2])
("enlargement", [2])
("enlargeth", [1])
("enmity", [4])
("ennobled", [1])
("enough", [150])
("enoughwill", [1])
("enow", [2])
("enrage", [1])
("enraged", [3])
("enrapt", [1])
("enrich", [3])
("enrichd", [2])
("enriched", [2])
("enrings", [1])
("enrobe", [1])
("enrobed", [1])
("enrolled", [4])
("ensconce", [3])
("ensconcing", [1])
("enshield", [1])
("ensign", [1])
("enskyd", [1])
("ensue", [7])
("ensues", [4])
("ensuing", [3])
("entail", [1])
("entame", [1])
("enter", [757])
("enterd", [6])
("entered", [3])
("entering", [4])
("enterprise", [10])
("enters", [3])
("entertain", [14])
("entertaind", [3])
("entertained", [4])
("entertainer", [1])
("entertainest", [1])
("entertaining", [1])
("entertainment", [21])
("entertainments", [1])
("entertainst", [1])
("entertaint", [1])
("enthralld", [1])
("enthralled", [2])
("enthroned", [2])
("entice", [2])
("enticements", [1])
("enticeth", [1])
("entire", [2])
("entirely", [5])
("entitle", [2])
("entitled", [1])
("entitling", [1])
("entomb", [1])
("entrails", [2])
("entrance", [6])
("entranced", [1])
("entrances", [1])
("entrap", [4])
("entreasured", [1])
("entreat", [52])
("entreated", [3])
("entreaties", [4])
("entreating", [1])
("entreats", [2])
("entreaty", [4])
("entrenched", [1])
("entwist", [1])
("envelope", [1])
("envenoms", [1])
("envies", [1])
("envious", [9])
("environed", [1])
("envy", [19])
("envys", [1])
("enwombed", [1])
("enwraps", [1])
("eo", [1])
("ephesian", [1])
("ephesus", [173])
("epicurean", [1])
("epidamnum", [7])
("epidaurus", [1])
("epigram", [1])
("epilogue", [10])
("epilogues", [1])
("epistles", [2])
("epistrophus", [1])
("epitaph", [6])
("epitaphs", [2])
("epithet", [3])
("epitheton", [1])
("epithets", [1])
("equal", [19])
("equalldthus", [1])
("equally", [4])
("equinoctial", [1])
("equivalent", [1])
("equivocal", [1])
("ercles", [2])
("ere", [143])
("erebus", [1])
("erect", [2])
("erected", [1])
("erection", [1])
("eret", [1])
("erewhile", [4])
("ergo", [7])
("eringoes", [1])
("err", [8])
("errand", [11])
("errands", [1])
("errant", [1])
("errd", [2])
("errest", [1])
("erring", [1])
("error", [21])
("errors", [4])
("errs", [1])
("erst", [2])
("erudition", [1])
("eruptions", [1])
("escalus", [95])
("escanes", [6])
("escape", [9])
("escaped", [2])
("escapedst", [1])
("escapen", [1])
("escapes", [2])
("eschewd", [1])
("especially", [8])
("esperance", [1])
("espies", [3])
("espy", [1])
("esquire", [2])
("essay", [1])
("essence", [1])
("est", [3])
("establish", [1])
("established", [2])
("estate", [24])
("estates", [4])
("esteem", [15])
("esteemd", [5])
("esteemed", [3])
("esteems", [1])
("estimable", [2])
("estimate", [2])
("estimation", [9])
("estimations", [1])
("estranged", [2])
("et", [4])
("eternal", [8])
("eternally", [1])
("eternity", [3])
("ethiope", [5])
("ethiopes", [1])
("ethiopian", [1])
("ethiopians", [1])
("etna", [1])
("eton", [4])
("eunuch", [5])
("eunuchs", [1])
("euriphile", [4])
("europa", [3])
("europe", [3])
("evans", [106])
("evasion", [3])
("evasions", [1])
("eve", [3])
("even", [228])
("evening", [7])
("evenly", [1])
("event", [13])
("eventful", [1])
("events", [4])
("ever", [259])
("everas", [1])
("everesteemed", [1])
("everharmless", [1])
("everlasting", [7])
("evermore", [13])
("everpardon", [1])
("every", [240])
("everything", [5])
("everywhere", [2])
("eves", [2])
("evidence", [3])
("evidences", [1])
("evident", [3])
("evil", [30])
("evileyed", [1])
("evils", [12])
("evitate", [1])
("ewe", [3])
("ewer", [2])
("ewers", [1])
("ewes", [7])
("exact", [5])
("exacting", [1])
("exaction", [1])
("exactly", [3])
("exactst", [1])
("exalted", [1])
("examination", [4])
("examine", [6])
("examined", [4])
("examines", [1])
("example", [13])
("exampled", [1])
("exampleo", [1])
("examples", [1])
("exasperate", [2])
("exceed", [3])
("exceeded", [1])
("exceeding", [11])
("exceedingly", [2])
("exceeds", [6])
("excel", [4])
("excelled", [1])
("excellence", [6])
("excellencies", [1])
("excellency", [3])
("excellent", [63])
("excellently", [6])
("excels", [2])
("except", [11])
("excepted", [4])
("excepting", [1])
("exception", [1])
("exceptions", [1])
("excess", [5])
("excessive", [1])
("exchange", [18])
("exchequers", [1])
("excite", [1])
("excited", [1])
("excitements", [1])
("excites", [1])
("exclaim", [3])
("exclamation", [1])
("excludes", [1])
("excommunication", [1])
("excrement", [4])
("excursions", [1])
("excuse", [35])
("excused", [2])
("execrations", [1])
("execute", [12])
("executed", [8])
("executing", [1])
("execution", [12])
("executioner", [5])
("executor", [1])
("exempt", [2])
("exempted", [1])
("exercise", [6])
("exercises", [2])
("exeunt", [396])
("exhalest", [1])
("exhibit", [3])
("exhibition", [1])
("exhortation", [1])
("exile", [8])
("exiled", [2])
("existst", [1])
("exit", [432])
("exits", [1])
("exorciser", [1])
("exorcist", [1])
("expect", [19])
("expectance", [1])
("expectation", [6])
("expected", [5])
("expecters", [1])
("expecting", [3])
("expects", [1])
("expedient", [2])
("expediently", [1])
("expedition", [2])
("expeditious", [1])
("expelld", [1])
("expend", [1])
("expense", [9])
("expenses", [1])
("experience", [12])
("experienced", [2])
("experiences", [1])
("experiment", [2])
("experimental", [1])
("expertness", [2])
("expiration", [1])
("expire", [2])
("expired", [3])
("expires", [1])
("explain", [1])
("explication", [1])
("exploit", [5])
("exploits", [2])
("expose", [3])
("exposed", [5])
("exposing", [1])
("exposition", [3])
("expositor", [1])
("expostulation", [1])
("exposure", [1])
("expound", [4])
("expounded", [1])
("express", [17])
("expressd", [8])
("expresseth", [1])
("expressing", [2])
("expressive", [1])
("expressly", [5])
("expressure", [3])
("expulsion", [1])
("exquisite", [7])
("extant", [2])
("extemporal", [2])
("extempore", [3])
("extend", [9])
("extended", [4])
("extent", [2])
("extenuate", [3])
("extenuates", [1])
("exterior", [1])
("exteriors", [1])
("extermined", [1])
("external", [2])
("extinguit", [1])
("extirp", [1])
("extirpate", [1])
("extol", [1])
("extort", [5])
("extracted", [1])
("extracting", [2])
("extraordinary", [3])
("extravagancy", [1])
("extravagant", [1])
("extreme", [5])
("extremely", [2])
("extremes", [3])
("extremest", [4])
("extremity", [15])
("exult", [2])
("exultation", [1])
("eyasmusket", [1])
("eye", [183])
("eyeball", [1])
("eyeballs", [3])
("eyebeams", [1])
("eyebrow", [1])
("eyebrows", [2])
("eyeby", [1])
("eyed", [3])
("eyeglass", [1])
("eyelid", [1])
("eyelids", [8])
("eyeoffending", [1])
("eyes", [277])
("eyesight", [3])
("eyesore", [1])
("eyest", [1])
("eyestrings", [1])
("eyewink", [1])
("eyne", [8])
("fa", [3])
("fabian", [73])
("fable", [2])
("fables", [1])
("fabric", [2])
("face", [149])
("faced", [4])
("facere", [1])
("faces", [17])
("facility", [2])
("facinerious", [1])
("facing", [1])
("facit", [2])
("fact", [6])
("faction", [4])
("factions", [2])
("factious", [2])
("factor", [1])
("factors", [1])
("faculties", [1])
("fade", [3])
("faded", [2])
("fadge", [2])
("fading", [2])
("fadings", [1])
("fail", [26])
("faild", [2])
("failed", [1])
("failing", [4])
("fails", [4])
("fain", [25])
("faint", [10])
("fainted", [1])
("fainter", [1])
("fainting", [2])
("faintness", [1])
("faints", [2])
("fair", [356])
("fairbetrothed", [1])
("fairer", [19])
("fairest", [30])
("fairfaced", [1])
("fairies", [32])
("fairings", [1])
("fairladiesi", [1])
("fairly", [22])
("fairness", [2])
("fairs", [4])
("fairst", [2])
("fairy", [40])
("fairylike", [1])
("fait", [1])
("faith", [195])
("faithful", [12])
("faithfullst", [1])
("faithfully", [6])
("faithfulness", [2])
("faithless", [2])
("faiths", [1])
("falchion", [1])
("falcon", [5])
("falconbridge", [3])
("fall", [97])
("fallacy", [1])
("fallen", [11])
("falleth", [1])
("fallible", [1])
("falling", [13])
("falln", [4])
("fallnoff", [1])
("fallow", [2])
("falls", [26])
("false", [111])
("falsehearted", [1])
("falsehood", [13])
("falsehoodfalsehood", [1])
("falsely", [6])
("falseness", [1])
("falser", [1])
("falsing", [1])
("falstaff", [179])
("falstaffs", [7])
("fame", [24])
("famed", [4])
("fames", [1])
("familiar", [14])
("familiarbut", [1])
("familiarity", [3])
("familiarly", [1])
("familys", [1])
("famine", [1])
("famish", [2])
("famishd", [1])
("famished", [1])
("famous", [8])
("fan", [7])
("fanatical", [1])
("fancies", [7])
("fancy", [31])
("fancyfree", [1])
("fancymonger", [1])
("fancys", [6])
("fancysick", [1])
("fanes", [1])
("fang", [1])
("fangled", [1])
("fangs", [2])
("fannd", [2])
("fans", [1])
("fantasies", [2])
("fantastic", [2])
("fantastical", [11])
("fantasy", [5])
("fap", [1])
("far", [95])
("fardel", [7])
("fardingales", [1])
("fare", [68])
("fares", [8])
("farewell", [111])
("farewells", [1])
("farm", [1])
("farmers", [2])
("farmhouse", [1])
("farther", [17])
("farthest", [6])
("farthing", [2])
("farthingale", [1])
("farthings", [1])
("farthingsremunerationwhats", [1])
("fartuous", [1])
("fashion", [55])
("fashionable", [1])
("fashiond", [2])
("fashioning", [2])
("fashionmonging", [1])
("fashions", [6])
("fast", [53])
("fasten", [2])
("fastend", [5])
("faster", [10])
("fastest", [1])
("fastgrowing", [1])
("fasting", [8])
("fastingdays", [1])
("fasts", [1])
("fat", [33])
("fatal", [4])
("fate", [17])
("fated", [3])
("fates", [9])
("father", [349])
("fatherly", [3])
("fathero", [1])
("fathers", [96])
("fathom", [4])
("fathomless", [1])
("fathoms", [3])
("fatted", [1])
("fattest", [1])
("fault", [72])
("faults", [40])
("fauste", [1])
("faustuses", [1])
("favour", [54])
("favourable", [2])
("favourd", [1])
("favourer", [1])
("favourers", [1])
("favourfor", [2])
("favourites", [1])
("favours", [19])
("fawn", [3])
("fawning", [1])
("fay", [1])
("fe", [4])
("fealty", [1])
("fear", [211])
("feard", [10])
("fearful", [20])
("fearfully", [2])
("fearing", [7])
("fearless", [1])
("fears", [20])
("fearst", [3])
("feast", [40])
("feasted", [2])
("feasting", [2])
("feasto", [1])
("feasts", [6])
("feat", [5])
("feated", [1])
("feater", [1])
("feather", [9])
("featherbed", [1])
("featherd", [1])
("feathers", [4])
("featly", [2])
("feats", [4])
("feature", [4])
("featured", [1])
("features", [3])
("february", [1])
("fecks", [1])
("fed", [14])
("federary", [1])
("fee", [10])
("feeble", [2])
("feed", [37])
("feeder", [2])
("feeders", [1])
("feedeth", [1])
("feeding", [3])
("feeds", [4])
("feedst", [1])
("feefarm", [1])
("feel", [34])
("feelers", [1])
("feeling", [11])
("feelingly", [3])
("feels", [5])
("feelt", [3])
("fees", [2])
("feesimple", [3])
("feet", [19])
("fehemently", [1])
("feign", [5])
("feigned", [2])
("feigning", [5])
("felicity", [1])
("fell", [31])
("fellest", [1])
("fellow", [127])
("fellowly", [1])
("fellowministers", [1])
("fellows", [29])
("fellowscholars", [1])
("fellowschoolmaster", [1])
("fellowship", [2])
("fellowships", [1])
("fellowst", [1])
("fells", [1])
("felony", [1])
("felt", [13])
("feltst", [1])
("female", [7])
("females", [2])
("femalewhich", [1])
("feminine", [1])
("fen", [2])
("fence", [7])
("fenced", [1])
("fencer", [1])
("fencers", [1])
("fencing", [2])
("fens", [1])
("fenton", [45])
("feodary", [2])
("ferdinand", [175])
("fere", [1])
("ferry", [1])
("fertile", [5])
("fertilefresh", [1])
("fervor", [4])
("fery", [6])
("feste", [1])
("festinately", [1])
("festival", [3])
("festivals", [1])
("festivity", [1])
("fetch", [71])
("fetches", [2])
("fetching", [1])
("fetter", [3])
("fetterd", [1])
("fettering", [1])
("feud", [1])
("fever", [12])
("feverous", [2])
("few", [20])
("fewness", [1])
("fico", [1])
("fiction", [1])
("fiddler", [3])
("fidele", [9])
("fideles", [1])
("fidelicet", [2])
("fidelity", [1])
("fides", [1])
("fie", [76])
("field", [42])
("fielddew", [1])
("fields", [10])
("fiend", [23])
("fiends", [3])
("fierce", [8])
("fierceness", [1])
("fiery", [12])
("fieryred", [1])
("fife", [2])
("fifteen", [9])
("fifth", [8])
("fifty", [12])
("fight", [54])
("fighter", [3])
("fighting", [5])
("fightinghark", [1])
("fights", [2])
("figs", [1])
("figure", [20])
("figures", [6])
("figuring", [1])
("filberts", [1])
("filchd", [1])
("filching", [1])
("file", [4])
("filed", [3])
("files", [1])
("fill", [20])
("filld", [8])
("fillhorse", [1])
("filling", [2])
("fillip", [1])
("fills", [2])
("filly", [1])
("filth", [3])
("filthy", [6])
("filthymantled", [1])
("fin", [2])
("finally", [1])
("finch", [1])
("finchegg", [1])
("find", [221])
("finder", [2])
("findest", [1])
("finding", [6])
("findings", [1])
("finds", [15])
("findst", [1])
("fine", [51])
("finebaited", [1])
("fined", [1])
("finely", [9])
("finem", [1])
("fineness", [3])
("finer", [5])
("fines", [1])
("finest", [4])
("finger", [30])
("fingerd", [1])
("fingerend", [1])
("fingering", [3])
("fingers", [16])
("finish", [3])
("finishd", [5])
("finished", [1])
("finisher", [1])
("finny", [1])
("fins", [1])
("firago", [1])
("fire", [93])
("firebrand", [2])
("fired", [2])
("firenew", [2])
("firerobed", [1])
("fires", [7])
("firework", [1])
("firing", [1])
("firm", [18])
("firmament", [1])
("firmly", [4])
("first", [505])
("firstborn", [3])
("firstfor", [1])
("firstfruits", [1])
("firstlings", [1])
("firstperchance", [1])
("firsts", [1])
